,person,event,label,Bom,timestamp,mean_conversion,vistas mayor a 2
532,06f9b57a,1.5,0,7.0,2.0,0.3333333333333333,True
533,06fba151,1.0,0,6.0,,0.0,True
534,07082868,3.0,0,31.0,,0.0,True
535,0709b7b5,2.5,0,20.0,,0.0,True
536,070e6622,1.0,0,3.0,,0.0,False
537,070e8c97,1.0,0,3.0,,0.0,False
538,070f0eff,1.6666666666666667,0,13.0,,0.0,True
539,071287f9,1.0,0,1.0,,0.0,True
540,07129e4c,3.0,0,48.0,,0.0,True
541,07136e35,1.0,0,6.0,,0.0,False
542,071dabb9,1.0,1,1.0,,0.0,True
543,071e79e1,1.5,1,14.0,,0.0,True
544,0721ccda,1.0,0,0.0,,0.0,False
545,072647a2,1.3333333333333333,0,1.0,,0.0,True
546,072ec6d2,1.0,0,10.0,,0.0,True
547,0734d99b,2.0,0,0.0,,0.0,False
548,073c89dc,1.25,0,3.0,,0.0,True
549,073e697a,2.0,1,3.0,,0.0,True
550,074611db,1.0,0,7.0,,0.0,True
551,07487d3e,2.0,0,8.0,,0.0,True
552,07535fbd,1.5,0,1.0,,0.0,True
553,07572aeb,1.5,0,6.0,,0.0,True
554,07578f08,3.7142857142857135,0,84.0,,0.0,True
555,075829e4,1.0,0,0.0,,0.0,True
556,075851dd,1.3333333333333333,0,9.0,1.0,0.16666666666666666,True
557,075b00a8,1.0,0,1.0,,0.0,True
558,075f8c45,1.0,0,3.0,,0.0,False
559,07639dc4,1.0,0,1.0,,0.0,False
560,0763d438,1.0,0,3.0,,0.0,False
561,0765990d,4.857142857142857,0,160.0,,0.0,True
562,076a4754,1.0,0,16.0,1.0,0.16666666666666666,True
563,076b782d,1.0,0,2.0,,0.0,False
564,076d2903,1.0,0,1.0,,0.0,True
565,07709f79,1.0,0,15.0,,0.0,True
566,077ae831,1.0,0,2.0,,0.0,False
567,077bd29b,1.0,0,2.0,,0.0,True
568,077cd12c,1.1666666666666667,0,7.0,,0.0,True
569,07865fdb,2.5,0,18.0,,0.0,True
570,07932a1f,1.0,0,1.0,,0.0,True
571,0794d197,1.0,0,6.0,,0.0,True
572,079aeac7,2.0,0,3.0,,0.0,True
573,07a0af0b,1.0,0,16.0,,0.0,True
574,07a578c6,3.0,0,31.0,1.0,0.16666666666666666,True
575,07a6b774,1.25,0,14.0,,0.0,True
576,07aabe67,10.428571428571429,1,102.0,,0.0,True
577,07ab5c99,4.333333333333333,0,27.0,2.0,0.3333333333333333,True
578,07b331d6,1.0,0,5.0,,0.0,True
579,07b7487d,1.0,0,2.0,,0.0,False
580,07b7d242,1.5,0,22.0,1.0,0.16666666666666666,True
581,07c4624f,1.0,0,1.0,,0.0,True
582,07cdc12c,6.428571428571429,1,23.0,1.0,0.16666666666666666,True
583,07cf3937,1.0,0,16.0,,0.0,True
584,07d0810d,1.5,0,11.0,,0.0,True
585,07d6e133,1.0,0,11.0,,0.0,True
586,07e10e17,2.5,0,35.0,,0.0,True
587,07ea5933,3.0,0,4.0,,0.0,True
588,07eda19a,1.0,0,3.0,,0.0,False
589,07f04dee,1.75,0,52.0,,0.0,True
590,07f40b00,1.6666666666666667,0,27.0,,0.0,True
591,07f4c801,2.0,0,35.0,,0.0,True
592,07f5313a,3.0,0,2.0,,0.0,False
593,07f748d3,1.0,0,0.0,,0.0,False
594,07f95437,1.0,0,4.0,,0.0,True
595,07f97392,1.3333333333333333,0,1.0,,0.0,False
596,07f98981,1.0,0,0.0,,0.0,False
597,07fb82f1,2.0,0,4.0,,0.0,False
598,07fe25b4,1.5,0,7.0,,0.0,True
599,07fe9547,2.5,0,28.0,,0.0,True
600,07fef028,1.8,0,38.0,,0.0,True
601,08033511,1.0,0,8.0,,0.0,True
602,0803cc15,1.0,0,5.0,,0.0,True
603,0806f6c4,2.0,0,16.0,,0.0,True
604,08081d75,2.0,0,16.0,,0.0,True
605,0810e03c,1.0,0,3.0,,0.0,True
606,0811a06c,1.0,0,3.0,,0.0,True
607,08126279,1.3333333333333333,0,12.0,,0.0,True
608,0812bda0,2.333333333333333,1,60.0,1.0,0.16666666666666666,True
609,08145396,1.0,0,4.0,,0.0,True
610,08176776,1.75,1,10.0,,0.0,True
611,08193101,1.0,0,1.0,,0.0,True
612,08206493,2.7142857142857144,0,47.0,,0.0,True
613,082145a8,1.0,0,2.0,,0.0,False
614,0829b4e1,2.5,0,1.0,,0.0,False
615,083426cc,6.0,0,63.0,2.0,0.3333333333333333,True
616,08343c0e,2.0,1,14.0,2.0,0.3333333333333333,True
617,083534b6,3.7142857142857135,0,18.0,2.0,0.3333333333333333,True
618,083845b6,1.0,0,3.0,,0.0,True
619,0838bd47,1.0,0,0.0,,0.0,False
620,083b8be7,1.6,0,2.0,3.0,0.5,True
621,08425e62,1.0,0,7.0,,0.0,True
622,084482af,1.6666666666666667,1,6.0,,0.0,True
623,0847c198,1.5,0,11.0,,0.0,True
624,084839e3,1.0,0,14.0,,0.0,True
625,08495405,2.0,0,15.0,,0.0,True
626,08497626,2.0,0,0.0,,0.0,True
627,084e26c7,1.0,0,0.0,,0.0,True
628,084f35c4,1.0,0,0.0,,0.0,False
629,08552b42,1.6666666666666667,0,18.0,,0.0,True
630,08554c8b,1.0,0,6.0,,0.0,True
631,08558ce3,3.0,0,23.0,,0.0,True
632,08583b1c,1.0,0,25.0,,0.0,True
633,0869b313,2.2,0,12.0,,0.0,True
634,086bfd96,1.0,0,5.0,,0.0,True
635,0870e4f0,1.5,0,0.0,,0.0,False
636,0871df62,1.0,0,1.0,,0.0,True
637,0876cae3,2.5,0,33.0,,0.0,True
638,087d0669,1.0,0,12.0,2.0,0.3333333333333333,True
639,087da2e8,1.5,0,5.0,,0.0,True
640,087e56be,1.0,0,6.0,,0.0,True
641,087e6c64,1.0,0,7.0,,0.0,True
642,087fc8a5,1.0,0,34.0,,0.0,True
643,0885e75e,2.0,0,19.0,,0.0,True
644,0887367d,2.2857142857142856,0,78.0,,0.0,True
645,0889026c,1.0,0,0.0,,0.0,False
646,088a812a,1.25,0,0.0,,0.0,False
647,088afb7b,1.4,0,21.0,,0.0,True
648,08975905,1.0,0,2.0,,0.0,True
649,0897d00b,1.0,0,0.0,,0.0,True
650,0899e1ff,1.75,0,16.0,,0.0,True
651,08ac8714,2.0,0,7.0,,0.0,True
652,08ae1a50,1.5,0,9.0,,0.0,True
653,08b4a20d,1.0,0,1.0,,0.0,False
654,08b803ee,1.0,0,7.0,,0.0,True
655,08b82d7c,1.0,0,1.0,,0.0,True
656,08b833d0,1.0,0,4.0,,0.0,True
657,08ba841b,2.0,0,0.0,,0.0,False
658,08ba97a8,1.0,0,6.0,,0.0,True
659,08c2e046,1.0,0,0.0,,0.0,False
660,08c7d6b9,1.0,0,8.0,,0.0,True
661,08caeeb7,2.0,0,9.0,,0.0,True
662,08cfca98,1.3333333333333333,0,2.0,,0.0,True
663,08d10353,1.5,0,3.0,,0.0,True
664,08d3ac8a,1.0,0,0.0,,0.0,False
665,08d4ec7b,1.0,0,10.0,,0.0,True
666,08d6fdf9,2.7142857142857144,0,44.0,,0.0,True
667,08d80b59,1.0,0,3.0,1.0,0.16666666666666666,False
668,08d8adae,1.3333333333333333,0,34.0,,0.0,True
669,08e0c1c6,2.0,0,2.0,,0.0,True
670,08e182e9,2.0,0,11.0,,0.0,True
671,08e3fd0a,1.0,0,32.0,,0.0,True
672,08e4065d,4.5,0,3.0,1.0,0.16666666666666666,False
673,08f1e4b3,1.0,0,20.0,,0.0,True
674,08f4787b,1.0,0,0.0,,0.0,False
675,08f86ef6,1.0,0,0.0,,0.0,False
676,08f88fb5,1.0,0,2.0,,0.0,False
677,08f9054d,1.4,0,29.0,3.0,0.5,True
678,08f9ea70,1.0,0,6.0,,0.0,True
679,08ff8349,1.0,0,4.0,,0.0,True
680,09008386,2.6666666666666665,0,14.0,,0.0,True
681,09039d5a,2.25,0,40.0,,0.0,True
682,09088303,1.0,0,1.0,,0.0,False
683,0909c350,1.0,0,1.0,,0.0,False
684,0914138b,1.0,0,5.0,,0.0,True
685,0916db30,1.0,0,1.0,,0.0,True
686,09252ee6,2.8,0,51.0,,0.0,True
687,09257c6b,1.0,0,3.0,,0.0,False
688,092979db,2.0,0,16.0,,0.0,True
689,092e593f,2.75,0,6.0,,0.0,True
690,09412658,1.0,1,0.0,,0.0,False
691,0941359c,1.6,0,63.0,,0.0,True
692,0943c42e,1.0,0,3.0,,0.0,False
693,09475401,1.2,0,9.0,,0.0,True
694,0947f818,2.0,0,2.0,,0.0,True
695,09487355,13.857142857142858,0,140.0,2.0,0.3333333333333333,True
696,09581ccf,2.0,0,9.0,,0.0,False
697,095c2666,1.0,0,11.0,,0.0,False
698,0960e2d5,2.0,0,4.0,,0.0,True
699,09625a4f,2.0,0,4.0,,0.0,True
700,0962d3f9,1.0,0,3.0,,0.0,True
701,096934ec,2.0,0,27.0,,0.0,True
702,096d0dd4,2.6666666666666665,0,25.0,,0.0,True
703,0971097f,1.0,0,2.0,,0.0,False
704,0973a1f4,1.0,0,16.0,,0.0,True
705,0976f081,1.5,0,9.0,,0.0,True
706,09777e7a,1.0,0,37.0,,0.0,True
707,097826cb,1.0,0,0.0,,0.0,False
708,09784bd6,1.0,0,18.0,,0.0,True
709,097a6b80,1.0,0,19.0,,0.0,True
710,097c939e,1.5,0,4.0,,0.0,False
711,098c4338,1.0,0,6.0,1.0,0.16666666666666666,False
712,098ece49,1.0,0,2.0,,0.0,False
713,09921f80,1.0,0,5.0,,0.0,False
714,0996e542,1.5,0,38.0,,0.0,True
715,0996ef9b,1.0,0,2.0,,0.0,False
716,0997ea9c,2.0,0,46.0,,0.0,True
717,09996d10,1.5,0,61.0,,0.0,True
718,09a458c9,1.0,0,1.0,,0.0,False
719,09a62e36,1.0,0,3.0,,0.0,False
720,09a78ec5,2.0,1,4.0,,0.0,False
721,09a98b11,1.0,0,19.0,,0.0,True
722,09acaccb,2.0,0,25.0,,0.0,True
723,09adf503,1.4,1,18.0,,0.0,True
724,09aeec33,2.0,0,18.0,,0.0,True
725,09b24dfd,1.0,0,4.0,,0.0,True
726,09b4d769,1.0,0,1.0,,0.0,False
727,09c15978,1.0,0,0.0,,0.0,False
728,09c4c6e5,1.0,0,2.0,,0.0,True
729,09d0e523,5.2,1,64.0,,0.0,True
730,09d79dd7,1.0,0,0.0,,0.0,False
731,09d7ddcf,1.0,0,1.0,,0.0,False
732,09da563f,3.0,0,101.0,,0.0,True
733,09de733b,1.0,0,1.0,,0.0,True
734,09e08892,1.75,0,6.0,,0.0,True
735,09e63ce7,2.0,0,4.0,,0.0,True
736,09eaaffd,1.1428571428571428,0,8.0,1.0,0.16666666666666666,True
737,09eb0cc0,3.5,0,16.0,1.0,0.16666666666666666,True
738,09eb8d77,2.333333333333333,1,9.0,2.0,0.3333333333333333,True
739,09ebd175,11.833333333333336,0,170.0,,0.0,True
740,09ec4159,1.5,0,19.0,,0.0,True
741,09f5886d,2.0,0,2.0,,0.0,True
742,09f63491,2.0,0,33.0,,0.0,True
743,09f6ec08,1.0,0,0.0,,0.0,False
744,09fa381f,2.0,0,5.0,,0.0,True
745,09fb112e,6.8,0,250.0,,0.0,True
746,0a00ddb7,1.0,0,2.0,,0.0,True
747,0a03cd69,2.0,0,29.0,,0.0,True
748,0a04f7c9,1.0,0,8.0,,0.0,True
749,0a0647bc,2.8,0,18.0,,0.0,True
750,0a096974,1.0,0,3.0,,0.0,True
751,0a0ba01d,2.0,0,0.0,,0.0,False
752,0a0e720e,1.0,0,24.0,,0.0,True
753,0a140739,1.0,0,2.0,,0.0,True
754,0a19537c,3.0,0,11.0,3.0,0.5,True
755,0a1991b0,1.0,0,2.0,,0.0,False
756,0a244119,1.6666666666666667,0,2.0,,0.0,True
757,0a244e0b,1.0,0,1.0,,0.0,True
758,0a24b65b,1.0,0,3.0,,0.0,False
759,0a262141,2.0,0,3.0,,0.0,False
760,0a28383a,1.0,0,0.0,,0.0,False
761,0a28dd5e,3.4,0,95.0,1.0,0.16666666666666666,True
762,0a2b91c4,1.0,0,8.0,,0.0,True
763,0a2e8e0a,1.0,0,7.0,,0.0,True
764,0a2efad6,2.0,0,14.0,1.0,0.16666666666666666,True
765,0a310c1f,1.0,0,2.0,,0.0,False
766,0a396721,1.0,0,2.0,,0.0,True
767,0a3d7c82,2.0,0,36.0,,0.0,True
768,0a3f6017,1.8,0,17.0,,0.0,True
769,0a48cc5f,1.0,0,2.0,,0.0,True
770,0a4ac2b9,1.0,0,1.0,,0.0,False
771,0a4df35c,1.0,0,0.0,,0.0,False
772,0a541da1,1.0,0,9.0,,0.0,True
773,0a5879fc,3.8571428571428568,0,56.0,1.0,0.16666666666666666,True
774,0a589e54,1.0,0,5.0,,0.0,True
775,0a5c0f85,1.3333333333333333,0,4.0,,0.0,True
776,0a5d63bb,1.25,0,0.0,6.0,1.0,False
777,0a5fdca0,1.0,0,2.0,,0.0,False
778,0a602f40,1.0,0,17.0,,0.0,True
779,0a62e820,3.333333333333333,0,33.0,1.0,0.16666666666666666,True
780,0a68d4b5,1.0,0,6.0,,0.0,True
781,0a68db07,1.8333333333333333,0,56.0,1.0,0.16666666666666666,True
782,0a691b1d,1.3333333333333333,0,4.0,,0.0,True
783,0a6db7e1,3.0,0,11.0,,0.0,True
784,0a6e141e,1.0,0,0.0,,0.0,False
785,0a6f70c0,1.0,0,3.0,,0.0,False
786,0a7349eb,1.0,0,5.0,,0.0,True
787,0a74a0e8,1.3333333333333333,0,16.0,,0.0,True
788,0a76682c,1.6666666666666667,0,11.0,,0.0,True
789,0a78f62b,1.0,0,3.0,,0.0,False
790,0a79d504,1.0,0,3.0,,0.0,True
791,0a7f35c2,2.0,0,1.0,,0.0,False
792,0a818767,2.0,0,0.0,,0.0,False
793,0a876d73,1.0,0,3.0,,0.0,False
794,0a8952b0,1.0,0,10.0,,0.0,True
795,0a8cd62e,1.3333333333333333,0,11.0,,0.0,True
796,0a96b110,1.75,0,30.0,,0.0,True
797,0a96ba14,1.0,0,2.0,,0.0,False
798,0a9b1aea,1.0,0,2.0,,0.0,False
799,0aa463a0,4.166666666666667,0,170.0,1.0,0.16666666666666666,True
800,0aa97722,1.0,0,2.0,,0.0,False
801,0aacf315,2.0,1,11.0,1.0,0.16666666666666666,True
802,0aae264c,1.0,0,4.0,,0.0,True
803,0aae4632,1.3333333333333333,0,8.0,,0.0,True
804,0ab18c72,1.0,0,0.0,,0.0,False
805,0ab2a870,1.0,0,0.0,,0.0,False
806,0ab67196,6.666666666666668,0,62.0,2.0,0.3333333333333333,True
807,0ab9f8a6,1.3333333333333333,0,4.0,,0.0,False
808,0ac0f00c,1.6666666666666667,0,2.0,1.0,0.16666666666666666,True
809,0ac4ae0a,3.0,0,5.0,,0.0,True
810,0ac5114a,2.0,0,6.0,,0.0,False
811,0ac629ef,1.6666666666666667,0,2.0,,0.0,True
812,0acab653,1.0,0,15.0,,0.0,True
813,0acdf8c1,3.75,0,17.0,2.0,0.3333333333333333,True
814,0ace1b4c,1.0,0,0.0,,0.0,False
815,0ad0cd8a,1.0,0,6.0,,0.0,False
816,0ad3284a,1.25,0,15.0,,0.0,True
817,0ad7f566,1.6666666666666667,0,3.0,,0.0,True
818,0ad863d9,1.0,0,4.0,,0.0,True
819,0ada2f89,7.142857142857142,0,52.0,5.0,0.8333333333333334,True
820,0ae0017b,2.7142857142857144,0,11.0,4.0,0.6666666666666666,True
821,0ae53d0d,1.0,0,0.0,,0.0,False
822,0ae7d311,1.1666666666666667,0,18.0,1.0,0.16666666666666666,True
823,0ae8135d,2.0,0,5.0,1.0,0.16666666666666666,True
824,0ae82bdd,1.0,0,0.0,,0.0,False
825,0ae8b154,1.0,1,0.0,,0.0,False
826,0aea8c31,1.5,0,7.0,,0.0,True
827,0af42006,2.6,1,46.0,,0.0,True
828,0af44b4e,2.833333333333333,0,80.0,1.0,0.16666666666666666,True
829,0af65575,1.75,0,21.0,,0.0,True
830,0af76a43,1.0,0,1.0,,0.0,False
831,0afaecc8,1.0,0,0.0,,0.0,False
832,0afba239,1.0,0,11.0,,0.0,True
833,0b006825,1.0,0,2.0,,0.0,True
834,0b011869,1.8333333333333333,0,15.0,,0.0,True
835,0b04d58b,1.0,0,2.0,,0.0,False
836,0b0577c3,1.0,0,3.0,,0.0,False
837,0b12e0b1,2.0,0,28.0,,0.0,True
838,0b12fc77,1.5,0,12.0,,0.0,True
839,0b16e185,1.6666666666666667,0,14.0,,0.0,True
840,0b18bd7d,1.0,0,2.0,,0.0,True
841,0b18cf12,6.0,0,54.0,,0.0,True
842,0b1a51e3,1.0,0,3.0,,0.0,False
843,0b1a56d1,2.0,0,57.0,,0.0,True
844,0b22d4ea,1.0,0,2.0,,0.0,False
845,0b24a231,1.6666666666666667,0,4.0,,0.0,True
846,0b30e00a,1.0,0,4.0,,0.0,True
847,0b31046d,1.0,0,4.0,,0.0,False
848,0b331e66,1.0,0,4.0,,0.0,True
849,0b3402ff,2.0,0,5.0,,0.0,True
850,0b368913,1.0,0,0.0,,0.0,False
851,0b38b38b,1.0,0,2.0,,0.0,True
852,0b3a6034,1.0,0,2.0,,0.0,False
853,0b3bbfa4,3.2,0,24.0,1.0,0.16666666666666666,True
854,0b3bf808,2.0,0,13.0,,0.0,True
855,0b482f87,2.0,0,15.0,,0.0,True
856,0b498f41,1.0,0,4.0,,0.0,True
857,0b49d110,1.0,0,5.0,,0.0,False
858,0b4c7178,1.0,0,13.0,,0.0,True
859,0b4c87e0,3.5,0,15.0,,0.0,True
860,0b4e4515,1.0,0,2.0,,0.0,False
861,0b4eb837,1.5,0,6.0,,0.0,True
862,0b4ebf88,4.714285714285714,0,65.0,,0.0,True
863,0b534c3c,1.0,0,5.0,,0.0,False
864,0b54d2aa,5.7142857142857135,0,49.0,,0.0,True
865,0b5b446e,2.6,0,30.0,,0.0,True
866,0b6362c8,1.6666666666666667,0,11.0,,0.0,True
867,0b698d37,1.3333333333333333,0,4.0,,0.0,True
868,0b6aefdc,3.2857142857142856,0,63.0,1.0,0.16666666666666666,True
869,0b6e513f,1.0,0,2.0,,0.0,False
870,0b703d67,1.0,0,1.0,,0.0,False
871,0b704cee,2.0,0,37.0,,0.0,True
872,0b7177ad,1.0,0,0.0,,0.0,True
873,0b71bc3d,1.0,0,0.0,,0.0,False
874,0b767e6f,1.0,0,3.0,,0.0,True
875,0b776a73,1.0,0,2.0,,0.0,False
876,0b777bb8,2.25,0,51.0,,0.0,True
877,0b7a3edd,1.0,0,2.0,,0.0,False
878,0b7bef73,3.7142857142857135,0,86.0,,0.0,True
879,0b7efe35,1.0,0,2.0,,0.0,False
880,0b800e76,1.0,0,16.0,,0.0,True
881,0b811e00,1.0,0,3.0,,0.0,True
882,0b8157ab,1.0,0,1.0,,0.0,False
883,0b8460ef,2.571428571428572,0,45.0,1.0,0.16666666666666666,True
884,0b885969,1.0,0,3.0,,0.0,True
885,0b8944d9,1.0,0,1.0,,0.0,True
886,0b8e54ed,2.0,0,0.0,,0.0,False
887,0b8f5734,1.0,0,2.0,,0.0,False
888,0b92985c,1.0,0,6.0,,0.0,True
889,0b973a8d,1.0,0,0.0,,0.0,False
890,0b98a347,1.5,0,17.0,,0.0,True
891,0b994061,1.0,0,15.0,,0.0,True
892,0b9ae2dc,2.5,0,5.0,,0.0,True
893,0b9bb6bb,3.1428571428571432,0,117.0,,0.0,True
894,0b9d1285,2.333333333333333,0,34.0,1.0,0.16666666666666666,True
895,0ba1b6e2,2.0,0,7.0,,0.0,True
896,0ba55641,1.0,0,6.0,1.0,0.16666666666666666,True
897,0baa083f,1.0,0,1.0,,0.0,False
898,0bafb7ee,1.0,0,8.0,,0.0,True
899,0bb61741,1.0,0,3.0,,0.0,False
900,0bbc2081,1.4,0,15.0,,0.0,True
901,0bc19d01,1.5,0,0.0,,0.0,False
902,0bc4ce93,2.4,0,124.0,,0.0,True
903,0bc944a3,2.0,0,163.0,,0.0,True
904,0bcb6925,4.0,0,171.0,,0.0,True
905,0bcd837e,1.0,0,1.0,,0.0,False
906,0bd09c43,1.6666666666666667,0,3.0,1.0,0.16666666666666666,True
907,0bd39e8e,1.0,0,1.0,,0.0,False
908,0be079da,2.0,0,25.0,,0.0,True
909,0be375bf,2.0,0,4.0,,0.0,True
910,0be3783f,1.8,0,8.0,,0.0,True
911,0be3f5e5,3.8571428571428568,1,146.0,2.0,0.3333333333333333,True
912,0be40a8e,1.0,0,18.0,,0.0,True
913,0be4ca58,1.0,0,18.0,,0.0,True
914,0be7d7cf,2.0,0,7.0,1.0,0.16666666666666666,True
915,0be95771,1.0,0,3.0,,0.0,False
916,0bf06590,1.5,0,5.0,,0.0,True
917,0bfd1f23,1.0,0,0.0,,0.0,False
918,0bfd7cb2,1.0,0,2.0,,0.0,False
919,0bfdedd7,3.4,0,26.0,1.0,0.16666666666666666,True
920,0c007229,1.0,0,4.0,,0.0,True
921,0c00db19,2.0,1,1.0,,0.0,True
922,0c00dc08,1.0,0,3.0,,0.0,False
923,0c01c297,2.5,0,12.0,,0.0,True
924,0c02eff2,1.5,0,4.0,1.0,0.16666666666666666,True
925,0c051b54,1.0,0,1.0,,0.0,False
926,0c143e4b,1.0,0,4.0,,0.0,True
927,0c1a429c,2.0,0,2.0,,0.0,False
928,0c1a5105,4.428571428571429,0,76.0,,0.0,True
929,0c20e5f7,1.5,0,9.0,,0.0,True
930,0c25fbec,1.3333333333333333,0,19.0,,0.0,True
931,0c27b8a4,1.3333333333333333,0,7.0,,0.0,False
932,0c285c5b,9.166666666666666,0,98.0,1.0,0.16666666666666666,True
933,0c314f12,1.0,0,36.0,,0.0,True
934,0c352a3c,1.0,0,1.0,,0.0,True
935,0c371de2,1.0,0,1.0,,0.0,False
936,0c3f732f,1.0,0,5.0,,0.0,True
937,0c3fb871,1.1666666666666667,0,8.0,4.0,0.6666666666666666,False
938,0c409b3e,2.0,0,2.0,,0.0,True
939,0c506038,1.0,0,15.0,,0.0,True
940,0c53d2f9,1.0,0,2.0,,0.0,True
941,0c583c55,1.0,0,1.0,,0.0,False
942,0c5d20b7,1.0,0,0.0,,0.0,False
943,0c77d0ed,1.0,0,0.0,,0.0,True
944,0c86c647,1.0,0,1.0,,0.0,True
945,0c87392a,1.0,0,2.0,,0.0,False
946,0c8a6a10,1.6,0,56.0,,0.0,True
947,0c8c5c94,1.0,0,3.0,,0.0,True
948,0c8cab30,1.0,0,0.0,,0.0,False
949,0c90b3c1,1.0,0,40.0,,0.0,True
950,0c94810b,1.2,0,16.0,,0.0,True
951,0c96249b,1.0,0,11.0,,0.0,True
952,0c962c1c,1.5,1,0.0,,0.0,False
953,0c9747ae,1.0,0,2.0,,0.0,False
954,0c987c6d,5.0,0,90.0,1.0,0.16666666666666666,True
955,0c9a1b5d,1.25,0,16.0,,0.0,True
956,0c9c79e6,1.0,0,1.0,,0.0,False
957,0c9dbbde,2.0,0,0.0,,0.0,True
958,0ca8ef24,6.666666666666668,0,44.0,1.0,0.16666666666666666,True
959,0cab657b,1.0,0,2.0,,0.0,False
960,0cb74526,1.5,0,5.0,,0.0,True
961,0cb75203,2.5,0,8.0,,0.0,True
962,0cb95aa6,2.0,0,7.0,,0.0,True
963,0cc2b600,1.0,0,0.0,,0.0,False
964,0ccf8030,1.0,0,2.0,,0.0,True
965,0cd4ddf5,2.0,0,6.0,,0.0,True
966,0cd5ff44,1.0,0,0.0,,0.0,True
967,0cd75d0d,1.0,0,1.0,,0.0,False
968,0cd9549e,1.0,0,0.0,,0.0,False
969,0cda20e5,1.6666666666666667,0,1.0,,0.0,True
970,0cdb1b24,2.5,0,43.0,1.0,0.16666666666666666,True
971,0ce07eb5,1.0,0,6.0,,0.0,True
972,0ce27dbd,1.0,0,0.0,,0.0,False
973,0ceb448c,1.0,0,0.0,,0.0,False
974,0cee609b,2.5,0,17.0,2.0,0.3333333333333333,True
975,0ceeb6e2,1.3333333333333333,0,9.0,,0.0,True
976,0cef9a6d,3.0,0,44.0,1.0,0.16666666666666666,True
977,0cf3d987,10.142857142857142,0,61.0,1.0,0.16666666666666666,True
978,0cf3f9af,2.0,0,8.0,,0.0,True
979,0cfe987a,1.0,0,1.0,,0.0,True
980,0d011dc9,3.6666666666666665,0,18.0,,0.0,True
981,0d023516,2.0,0,12.0,,0.0,True
982,0d050b07,2.0,0,4.0,,0.0,True
983,0d0ae658,1.0,0,0.0,,0.0,False
984,0d0c5ccd,2.0,0,10.0,,0.0,True
985,0d0cfd55,1.5,0,6.0,,0.0,True
986,0d0ddc58,1.0,0,3.0,,0.0,False
987,0d13faa5,2.0,0,24.0,,0.0,True
988,0d14c834,1.0,0,3.0,,0.0,False
989,0d17ed80,5.0,0,3.0,,0.0,True
990,0d182403,1.0,0,2.0,,0.0,False
991,0d1af2db,1.0,1,9.0,,0.0,True
992,0d1c0bae,2.0,0,1.0,,0.0,False
993,0d22c55f,1.0,0,0.0,,0.0,False
994,0d24d6ad,1.0,0,3.0,,0.0,True
995,0d25019c,1.0,0,5.0,,0.0,True
996,0d2c649f,1.0,0,1.0,,0.0,False
997,0d2f0733,1.0,0,12.0,,0.0,True
998,0d35055e,2.0,0,5.0,,0.0,False
999,0d373bf6,1.3333333333333333,0,7.0,,0.0,True
1000,0d37e5c5,1.5,0,2.0,,0.0,True
1001,0d3a72eb,1.0,0,6.0,,0.0,True
1002,0d3a88af,2.333333333333333,0,33.0,,0.0,True
1003,0d411cd0,2.5,0,3.0,1.0,0.16666666666666666,True
1004,0d42d0ce,1.0,0,7.0,,0.0,True
1005,0d43b999,17.0,0,283.0,1.0,0.16666666666666666,True
1006,0d445e99,2.0,0,2.0,,0.0,False
1007,0d45862f,1.2,0,8.0,,0.0,True
1008,0d4d220e,1.0,0,1.0,,0.0,True
1009,0d4d2645,1.0,0,6.0,,0.0,True
1010,0d52a950,2.0,0,44.0,1.0,0.16666666666666666,True
1011,0d531147,2.0,0,4.0,,0.0,False
1012,0d5dab6f,2.0,0,16.0,,0.0,True
1013,0d5eb518,1.0,0,10.0,,0.0,True
1014,0d5ed234,1.0,0,15.0,,0.0,True
1015,0d5f66ed,6.142857142857142,0,320.0,,0.0,True
1016,0d62b990,1.0,0,5.0,,0.0,True
1017,0d68d38e,2.6666666666666665,1,18.0,3.0,0.5,True
1018,0d6d3188,1.5,0,0.0,,0.0,True
1019,0d6e1d39,2.0,0,18.0,,0.0,True
1020,0d6f5cd2,1.5,1,13.0,,0.0,True
1021,0d702294,1.0,0,4.0,,0.0,False
1022,0d741016,1.5,0,3.0,,0.0,False
1023,0d784c97,1.5,0,6.0,,0.0,True
1024,0d79ae9e,1.0,1,0.0,,0.0,True
1025,0d7ea11e,1.0,0,4.0,,0.0,True
1026,0d7f5b7a,1.0,0,2.0,,0.0,False
1027,0d832977,1.25,0,7.0,,0.0,True
1028,0d8763bd,9.833333333333334,0,67.0,,0.0,True
1029,0d87991e,1.0,0,0.0,,0.0,False
1030,0d87b81e,1.0,0,0.0,,0.0,False
1031,0d927770,1.5,0,1.0,,0.0,True
1032,0d96eee9,1.0,0,14.0,,0.0,True
1033,0d9c997e,1.0,0,4.0,,0.0,True
1034,0d9fc649,1.0,0,0.0,,0.0,True
1035,0da2a2e1,2.0,0,4.0,,0.0,False
1036,0da5ecfc,6.142857142857142,1,82.0,2.0,0.3333333333333333,True
1037,0da88bcc,1.0,0,0.0,,0.0,False
1038,0db04bd3,1.0,0,0.0,,0.0,False
1039,0db07b6d,2.0,0,3.0,,0.0,True
1040,0db09425,1.0,0,2.0,,0.0,False
1041,0db4200b,1.0,0,5.0,,0.0,True
1042,0db78b05,1.0,0,5.0,,0.0,True
1043,0db8d1ed,1.5,0,12.0,,0.0,True
1044,0dba3095,3.8333333333333335,0,7.0,1.0,0.16666666666666666,True
