,person,label,periodo,ad campaign hit_mean,brand listing_mean,checkout_mean,conversion_mean,generic listing_mean,lead_mean,search engine hit_mean,searched products_mean,staticpage_mean,viewed product_mean,visited site_mean,Bom,Bom - Sem Touch ID,Excelente,Muito Bom,Novo,visitas_dom,visitas_lun,visitas_mar,visitas_mier,visitas_jue,visitas_vier,visitas_sab,conversiones_mean
119,a9fe9184,0,11.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,fe0331f9,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,f65f7b13,0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
122,6b99f579,1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,fe7a39b4,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,e0194823,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125,031e80e3,0,11.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,8a201939,0,10.0,2.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,2.0,12.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
127,d95f2c87,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,65c3c30e,0,10.0,6.0,3.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,19.0,4.0,8.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
129,5d913db2,0,10.0,7.666666666666667,7.0,0.0,0.0,3.3333333333333335,0.0,9.666666666666666,0.0,0.0,8.333333333333334,3.3333333333333335,6.666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
130,e8ed9208,0,11.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,5.0,2.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4115546b,0,11.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
132,4888a205,0,11.0,6.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,25fbb562,0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,452bf39a,0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135,fe68f676,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,a80969fd,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
137,a408c38e,0,11.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
138,a3ea421e,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,46028156,0,10.5,2.0,2.0,0.0,0.0,1.5,0.0,1.5,2.5,0.0,12.5,2.5,1.0,7.5,0.5,3.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
140,6580372b,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,d2e425c1,0,9.0,1.0,4.5,1.0,0.5,2.0,0.0,0.0,1.0,0.5,23.0,1.5,36.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0
142,1154e325,0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,9e6ff614,0,9.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
144,513a24c5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,59cd5da5,0,10.5,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,3.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0
146,623fbe35,0,10.0,6.0,0.0,1.0,0.0,6.0,0.0,6.0,23.0,1.0,45.0,5.0,23.0,0.0,6.0,17.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
147,e3f4a0a6,0,10.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,500110ad,0,11.0,13.0,11.0,5.0,1.0,6.0,0.0,4.0,0.0,0.0,33.0,7.0,25.0,0.0,6.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0
149,a49873b8,0,9.0,2.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,3.5,1.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
150,31e2cdc3,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,ca24dc30,1,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,2.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
152,bd83c9fa,0,11.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
153,dc8914f7,0,10.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154,9476c52a,1,10.0,1.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.5,1.5,0.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0
155,3db7e747,0,10.5,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.5,0.0
156,9cf1238e,0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,1.0,7.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,a1bb5c36,0,11.0,6.0,1.0,2.0,1.0,6.0,0.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
158,9fea8746,0,9.5,1.75,12.0,0.5,0.25,1.0,0.0,1.25,0.0,0.0,39.75,2.75,14.5,0.75,13.75,11.5,0.0,0.5,0.5,0.25,0.25,0.75,0.25,0.25,1.0
159,74aa2094,0,10.5,16.0,33.5,5.5,1.0,24.5,0.5,10.0,9.0,3.0,60.0,10.5,50.5,0.0,3.5,12.5,0.0,0.0,2.0,3.5,3.5,1.0,0.5,0.0,1.0
160,85bb57ed,0,11.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
161,cb446336,0,10.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0,2.0,11.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
162,d08c6669,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,8fe7b22e,0,11.0,22.0,0.0,9.0,0.0,6.0,0.0,12.0,6.0,0.0,35.0,8.0,34.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
164,504c929c,0,11.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,27b3a3ed,0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,e5c43a97,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,d0f70c2c,0,10.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,4.0,4.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
168,1a3c6d9d,0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
169,aba3e484,0,11.0,6.0,7.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,47.0,5.0,24.0,0.0,12.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
170,90fe52c5,0,10.0,4.0,1.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
171,64ba091d,0,8.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
172,886cdaf8,0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,c7470f99,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,9f02f11c,0,10.0,19.0,4.0,1.0,0.0,8.0,0.0,12.0,0.0,0.0,12.0,5.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
175,9686409d,0,10.0,7.0,6.333333333333333,2.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,51.0,4.0,15.333333333333334,9.666666666666666,13.666666666666666,14.333333333333334,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0
176,725d57de,0,11.0,0.0,32.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,61.0,5.0,58.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
177,1bb44b38,0,11.0,7.0,10.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,12.0,3.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
178,09da563f,0,10.5,0.0,3.0,0.5,0.0,10.0,0.0,1.0,0.5,0.0,272.5,7.5,50.5,1.0,101.0,120.5,0.0,2.0,1.0,0.0,0.0,0.5,2.5,1.5,0.0
179,704e48ef,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,23ca96cb,0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,c69f07e6,0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,16.0,1.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
182,f5bb1374,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,f3f9c3f9,0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184,dec8fcca,0,8.666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,6.0,1.3333333333333333,3.6666666666666665,0.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
185,8186cea1,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186,b1cc747a,0,10.5,2.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,7.0,1.5,0.5,5.0,1.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0
187,ba5b3f66,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,5c4d6d0f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,bf7365e2,0,11.0,0.0,9.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,25.0,2.0,20.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
190,825541bc,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,23e37757,0,11.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
192,5e894bbb,0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
193,b71798a7,1,9.333333333333334,2.0,0.6666666666666666,0.0,0.0,2.3333333333333335,0.0,0.3333333333333333,3.0,0.0,17.0,3.6666666666666665,5.333333333333333,0.0,7.333333333333333,4.333333333333333,0.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
194,2798db8c,0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,6.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195,65477fe7,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,046d3ba1,0,10.0,8.0,0.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
197,c1122b59,0,10.5,0.0,2.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,12.0,2.5,22.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0
198,8ff30c49,0,9.5,2.5,2.5,0.5,0.0,2.0,0.0,3.0,3.5,0.0,8.5,2.0,4.0,0.5,3.0,1.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
199,81ad069f,0,11.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,0.0,11.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200,6089561e,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,935f7b4f,1,8.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
202,bd4bd603,0,10.5,2.5,0.0,1.0,0.0,2.5,0.0,0.0,5.0,0.0,9.0,1.5,1.5,0.0,7.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
203,5ccbe956,0,10.0,9.0,1.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,17.0,4.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
204,c1359ca3,0,10.5,2.5,8.0,0.5,0.0,3.0,0.0,5.0,3.5,0.5,18.5,4.0,6.5,0.0,5.5,7.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0
205,9ba048a0,0,9.0,0.5,0.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,15.5,4.0,8.5,0.5,2.0,4.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0
206,27038bac,0,10.0,2.0,14.5,0.5,0.0,2.5,0.0,4.0,0.0,0.5,115.5,7.5,18.5,0.0,74.0,22.5,1.0,4.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0
207,77f55b26,0,11.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,c46e5666,0,11.0,13.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,37.0,7.0,15.0,0.0,17.0,8.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
209,9e310b43,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210,7f3d37dd,1,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
211,af4b0800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,75b1ecc3,0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
213,d562b322,1,11.0,4.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214,f5d6264f,0,9.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
215,79cde2ca,0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
216,402e5b5f,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
217,be8ef1b1,0,11.0,16.0,6.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,88.0,7.0,61.0,0.0,12.0,22.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
218,a44d08bd,0,9.5,0.0,0.5,0.25,0.0,1.5,0.0,1.5,0.0,0.0,27.0,2.25,10.5,0.0,5.0,11.75,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0
219,8f735a64,0,9.5,1.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
220,f9ec3c57,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,5.0,4.0,0.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
221,7da3d907,0,9.0,0.5,0.0,0.5,0.0,2.5,0.0,0.0,3.0,0.5,1.5,3.0,1.0,3.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0
222,79c903db,0,10.5,0.5,0.5,2.0,0.0,0.0,0.0,0.5,0.0,0.0,10.5,1.5,2.5,2.0,3.0,5.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0
223,266db853,0,11.0,11.0,9.0,1.0,0.0,2.0,0.0,11.0,5.0,0.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224,73a9a850,0,10.0,1.0,0.0,0.6666666666666666,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,6.0,2.3333333333333335,2.6666666666666665,0.0,0.3333333333333333,3.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
225,f30a57b4,0,10.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,39.0,1.0,8.0,8.0,6.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
226,59793562,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
227,a2bb489f,0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
228,b7962c10,0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
229,535460dc,0,10.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333,4.666666666666667,1.6666666666666667,2.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
230,ab3639ee,0,8.0,1.5,5.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,2.5,1.5,2.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,18c3bf8c,0,10.5,5.5,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.5,1.5,0.0,2.5,6.5,0.5,0.0,1.5,1.0,0.5,0.0,0.0,0.5,0.0
232,4f17bcf7,0,10.5,2.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,36.5,2.5,44.0,0.0,17.0,13.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
233,58f31635,0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,2025929e,0,10.5,8.0,5.0,1.5,0.0,7.0,0.0,0.5,0.0,0.0,8.0,2.5,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.5,0.0,0.0
235,848e4eb5,0,9.666666666666666,3.3333333333333335,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,2.3333333333333335,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.0
236,ec342ff6,0,11.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,41.0,3.0,7.0,0.0,6.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
237,4c6e87c3,0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,47403d42,0,10.0,1.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,109.0,2.0,64.0,6.0,18.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
239,db982e9a,0,10.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
